Date,LastTradePrice,Max,Min,AvgPrice,Volume
2021-03-02,150.86,160.8,146.78,153.79,7740
2021-03-03,156.43,159.7,151.89,155.79,7489
2021-03-04,186.48,190.8,186.28,188.54,5991
2021-03-05,122.76,127.14,121.26,124.2,9070
2021-03-08,138.75,145.11,138.17,141.64,5935
2021-03-09,167.6,173.96,157.6,165.78,3026
2021-03-10,183.04,185.07,180.27,182.67,1802
2021-03-11,115.03,120.36,109.44,114.9,3291
2021-03-12,181.86,183.97,180.91,182.44,9277
2021-03-15,150.7,159.27,148.75,154.01,6779
2021-03-16,105.72,114.39,103.89,109.14,8153
2021-03-17,180.14,185.55,170.37,177.96,4020
2021-03-18,185.47,190.37,176.39,183.38,8670
2021-03-19,104.08,104.58,99.22,101.9,9208
2021-03-22,169.22,171.98,164.39,168.19,1052
2021-03-23,113.99,116.97,108.65,112.81,4978
2021-03-24,174.7,176.19,166.16,171.18,3383
2021-03-25,154.21,157.96,146.45,152.2,1202
2021-03-26,124.79,130.83,124.61,127.72,3942
2021-03-29,116.59,123.58,114.55,119.06,1901
2021-03-30,178.91,186.26,169.19,177.72,1614
2021-03-31,110.49,113.04,106.77,109.91,2914
2021-04-01,180.77,181.72,178.05,179.88,8621
2021-04-02,150.62,154.9,149.41,152.16,3429
2021-04-05,123.36,128.62,120.34,124.48,5040
2021-04-06,151.37,157.34,143.56,150.45,4988
2021-04-07,113.87,117.33,106.13,111.73,6286
2021-04-08,165.47,171.85,156.5,164.18,6409
2021-04-09,170.39,178.63,167.88,173.25,5667
2021-04-12,196.26,200.94,189.24,195.09,9883
2021-04-13,188.88,193.48,184.03,188.75,8441
2021-04-14,142.13,145.9,138.55,142.23,4977
2021-04-15,107.89,112.54,101.61,107.08,1695
2021-04-16,194.65,202.24,184.9,193.57,4153
2021-04-19,102.84,106.17,94.92,100.55,7331
2021-04-20,199.3,203.91,197.38,200.64,3261
2021-04-21,140.51,141.31,133.93,137.62,1063
2021-04-22,115.13,118.62,114.43,116.53,9983
2021-04-23,141.8,151.09,135.94,143.51,6498
2021-04-26,100.71,108.7,96.45,102.58,5046
2021-04-27,139.36,144.69,139.1,141.89,1495
2021-04-28,150.16,159.35,141.44,150.39,6226
2021-04-29,149.43,151.22,145.23,148.22,1576
2021-04-30,154.59,160.61,151.53,156.07,2283
2021-05-03,171.06,176.22,167.39,171.81,7111
2021-05-04,151.14,158.17,150.16,154.16,2272
2021-05-05,148.67,156.76,141.78,149.27,6185
2021-05-06,140.26,147.57,139.22,143.39,7339
2021-05-07,147.5,153.24,137.78,145.51,9180
2021-05-10,132.73,141.66,124.15,132.91,6587
2021-05-11,193.85,201.6,191.1,196.35,3217
2021-05-12,181.48,190.06,179.82,184.94,8547
2021-05-13,141.96,144.63,135.14,139.88,7457
2021-05-14,145.06,147.9,138.78,143.34,1190
2021-05-17,128.04,128.52,124.71,126.62,6714
2021-05-18,123.42,130.35,121.63,125.99,9042
2021-05-19,183.58,185.63,182.62,184.12,2156
2021-05-20,145.38,147.55,137.38,142.47,4879
2021-05-21,183.12,184.59,182.38,183.49,5093
2021-05-24,160.34,166.29,152.11,159.2,1079
2021-05-25,101.88,110.42,94.75,102.59,5742
2021-05-26,192.64,201.48,183.03,192.25,5341
2021-05-27,133.01,138.87,125.16,132.01,5739
2021-05-28,131.39,140.43,122.27,131.35,6453
2021-05-31,119.11,119.96,116.9,118.43,8051
2021-06-01,161.38,163.8,151.65,157.73,5389
2021-06-02,179.25,182.13,169.4,175.76,1227
2021-06-03,177.95,187.83,174.22,181.03,1861
2021-06-04,181.36,184.69,173.11,178.9,7217
2021-06-07,132.39,132.99,128.42,130.7,2316
2021-06-08,120.8,120.98,111.46,116.22,1655
2021-06-09,162.86,169.65,155.46,162.56,6918
2021-06-10,113.41,115.82,108.81,112.31,5318
2021-06-11,196.47,204.19,191.37,197.78,2610
2021-06-14,164.99,171.99,161.42,166.7,6341
2021-06-15,188.12,196.07,185.92,191.0,5224
2021-06-16,169.4,176.81,168.17,172.49,8020
2021-06-17,133.72,137.41,126.35,131.88,9177
2021-06-18,182.94,191.79,179.94,185.87,5902
2021-06-21,117.06,119.68,107.44,113.56,8185
2021-06-22,108.68,109.06,108.02,108.54,1387
2021-06-23,148.8,152.59,141.95,147.27,2651
2021-06-24,116.2,124.7,111.37,118.03,4407
2021-06-25,184.93,185.37,181.13,183.25,9898
2021-06-28,135.37,138.69,135.21,136.95,5030
2021-06-29,166.23,174.57,157.72,166.14,6999
2021-06-30,115.06,117.23,114.31,115.77,6048
2021-07-01,197.95,198.66,195.95,197.31,5663
2021-07-02,145.55,150.73,135.59,143.16,5104
2021-07-05,199.95,202.19,197.61,199.9,5542
2021-07-06,194.78,197.16,188.69,192.93,7253
2021-07-07,110.19,119.83,106.7,113.27,5285
2021-07-08,136.74,138.55,130.59,134.57,6233
2021-07-09,150.48,151.49,142.13,146.81,3719
2021-07-12,191.87,194.43,183.29,188.86,4536
2021-07-13,117.89,127.58,112.82,120.2,4008
2021-07-14,148.7,154.46,143.87,149.17,1169
2021-07-15,150.03,159.14,147.06,153.1,9062
2021-07-16,177.84,181.34,177.82,179.58,3154
2021-07-19,161.23,163.85,158.18,161.01,2509
2021-07-20,164.39,172.49,161.43,166.96,5113
2021-07-21,151.87,152.72,149.08,150.9,8191
2021-07-22,130.28,136.9,127.91,132.41,3943
2021-07-23,115.31,120.56,113.29,116.93,9419
2021-07-26,173.41,180.36,165.21,172.79,7663
2021-07-27,146.47,151.1,141.61,146.36,2776
2021-07-28,150.72,157.74,145.49,151.62,5313
2021-07-29,120.38,129.24,115.98,122.61,9829
2021-07-30,180.48,182.98,175.94,179.46,9526
2021-08-02,126.44,130.86,123.8,127.33,6211
2021-08-03,134.94,136.38,133.09,134.74,2557
2021-08-04,116.0,117.04,113.86,115.45,1218
2021-08-05,163.41,173.08,163.14,168.11,1716
2021-08-06,156.74,165.98,150.73,158.35,8648
2021-08-09,123.71,126.21,120.27,123.24,7457
2021-08-10,125.75,128.44,118.05,123.25,4240
2021-08-11,186.53,194.63,183.58,189.11,7365
2021-08-12,138.24,146.89,131.6,139.25,6141
2021-08-13,145.64,151.47,140.16,145.81,5857
2021-08-16,192.49,196.14,187.89,192.01,5927
2021-08-17,184.44,190.23,174.58,182.41,1564
2021-08-18,164.95,173.36,159.68,166.52,4867
2021-08-19,128.22,137.2,123.8,130.5,5414
2021-08-20,138.32,144.12,131.09,137.61,3866
2021-08-23,199.58,200.61,195.56,198.09,5225
2021-08-24,141.79,145.3,140.77,143.04,4773
2021-08-25,137.89,145.03,135.99,140.51,7703
2021-08-26,100.45,103.91,92.58,98.25,4646
2021-08-27,124.73,129.11,124.45,126.78,7880
2021-08-30,108.97,111.61,106.57,109.09,7781
2021-08-31,171.18,178.4,165.34,171.87,5832
2021-09-01,161.56,164.12,159.42,161.77,8497
2021-09-02,111.84,113.02,106.52,109.77,1542
2021-09-03,136.48,141.27,135.1,138.19,1067
2021-09-06,172.44,177.9,163.6,170.75,1906
2021-09-07,159.8,169.22,157.95,163.58,5780
2021-09-08,138.27,140.59,136.79,138.69,9634
2021-09-09,129.48,136.06,121.11,128.59,3500
2021-09-10,133.44,135.21,132.86,134.04,3217
2021-09-13,131.13,137.33,124.2,130.77,1592
2021-09-14,193.7,200.78,184.6,192.69,1832
2021-09-15,128.3,132.49,120.77,126.63,2369
2021-09-16,194.22,200.93,193.58,197.25,4703
2021-09-17,192.68,198.51,190.3,194.41,6941
2021-09-20,168.73,176.27,161.34,168.81,9172
2021-09-21,140.28,144.27,136.29,140.28,6926
2021-09-22,166.87,171.28,159.17,165.22,4898
2021-09-23,163.37,169.18,156.14,162.66,8011
2021-09-24,109.85,113.31,109.69,111.5,3457
2021-09-27,115.91,125.78,114.8,120.29,9999
2021-09-28,134.31,138.6,130.24,134.42,5810
2021-09-29,180.72,182.08,175.67,178.88,5026
2021-09-30,173.59,180.07,165.11,172.59,8776
2021-10-01,118.67,121.02,116.61,118.81,2797
2021-10-04,192.01,195.92,188.9,192.41,7350
2021-10-05,182.93,189.61,182.38,186.0,6029
2021-10-06,176.63,181.75,169.11,175.43,1301
2021-10-07,115.1,117.17,110.35,113.76,8834
2021-10-08,144.24,150.94,141.81,146.38,2967
2021-10-11,139.5,147.56,135.01,141.28,5239
2021-10-12,142.54,149.5,138.13,143.81,8454
2021-10-13,163.01,169.53,158.43,163.98,8717
2021-10-14,158.89,165.6,149.28,157.44,6921
2021-10-15,124.25,126.04,116.06,121.05,4272
2021-10-18,165.77,171.72,158.89,165.31,6228
2021-10-19,183.28,185.34,182.51,183.93,5750
2021-10-20,134.21,142.77,133.78,138.28,7023
2021-10-21,169.42,179.33,161.77,170.55,6063
2021-10-22,138.73,143.12,137.55,140.34,9839
2021-10-25,164.51,173.97,156.71,165.34,9057
2021-10-26,167.42,173.85,160.79,167.32,9187
2021-10-27,162.77,170.11,153.97,162.04,6617
2021-10-28,138.72,143.3,130.95,137.12,2454
2021-10-29,179.33,189.31,171.29,180.3,5506
2021-11-01,118.05,125.75,114.06,119.91,2826
2021-11-02,192.72,200.4,187.92,194.16,2760
2021-11-03,114.36,117.31,113.24,115.28,2351
2021-11-04,193.34,199.78,188.23,194.0,2883
2021-11-05,101.85,107.35,94.78,101.06,9051
2021-11-08,186.91,196.45,185.94,191.19,9847
2021-11-09,177.55,183.28,172.24,177.76,5839
2021-11-10,134.43,144.32,128.75,136.53,1613
2021-11-11,122.35,129.91,120.11,125.01,8082
2021-11-12,196.67,199.27,195.76,197.51,6899
2021-11-15,101.4,110.61,100.81,105.71,7038
2021-11-16,139.08,144.69,134.04,139.37,1525
2021-11-17,136.77,138.97,134.3,136.63,2414
2021-11-18,158.87,164.39,155.52,159.95,7501
2021-11-19,168.95,173.77,167.9,170.84,6012
2021-11-22,173.56,182.8,168.76,175.78,6322
2021-11-23,101.53,106.75,97.68,102.22,8435
2021-11-24,180.79,184.64,178.59,181.62,5217
2021-11-25,194.62,194.72,185.34,190.03,9455
2021-11-26,143.83,149.63,136.93,143.28,9427
2021-11-29,196.17,206.09,194.01,200.05,9913
2021-11-30,144.97,151.89,140.87,146.38,6064
2021-12-01,195.66,201.7,190.75,196.22,5828
2021-12-02,115.53,118.43,111.48,114.96,3565
2021-12-03,116.45,119.92,114.61,117.27,3525
2021-12-06,163.39,168.49,156.74,162.62,4210
2021-12-07,123.09,131.58,117.03,124.31,7669
2021-12-08,166.3,173.24,161.87,167.56,7888
2021-12-09,102.64,109.46,94.85,102.16,1336
2021-12-10,155.74,162.57,148.31,155.44,6029
2021-12-13,173.81,179.43,172.3,175.87,1777
2021-12-14,162.69,171.9,157.54,164.72,9823
2021-12-15,103.15,108.35,95.62,101.98,4452
2021-12-16,111.44,118.14,105.34,111.74,7624
2021-12-17,110.31,115.87,108.24,112.06,9282
2021-12-20,198.62,199.97,195.14,197.56,3602
2021-12-21,135.42,143.97,126.69,135.33,2810
2021-12-22,161.36,164.31,155.64,159.97,8779
2021-12-23,171.24,172.02,161.85,166.94,2059
2021-12-24,175.33,182.93,173.38,178.16,9622
2021-12-27,186.68,189.83,186.56,188.19,1263
2021-12-28,166.23,172.39,159.38,165.88,6740
2021-12-29,101.11,101.59,98.4,100.0,4824
2021-12-30,113.74,122.78,109.14,115.96,4510
2021-12-31,160.14,164.46,155.34,159.9,1650
2022-01-03,137.96,143.92,132.54,138.23,8132
2022-01-04,100.2,100.39,90.22,95.31,6870
2022-01-05,156.88,161.54,150.65,156.09,4854
2022-01-06,132.82,139.64,132.06,135.85,5000
2022-01-07,130.56,131.86,130.5,131.18,8956
2022-01-10,122.38,126.36,118.66,122.51,5260
2022-01-11,149.88,155.6,140.84,148.22,2660
2022-01-12,197.14,203.66,194.69,199.18,1428
2022-01-13,170.5,178.34,162.59,170.47,7362
2022-01-14,103.19,105.56,101.87,103.72,3083
2022-01-17,119.7,128.41,111.55,119.98,8994
2022-01-18,151.4,154.45,144.17,149.31,9603
2022-01-19,101.98,108.49,93.04,100.77,3674
2022-01-20,127.99,132.07,118.92,125.5,5994
2022-01-21,193.23,198.83,191.24,195.04,3067
2022-01-24,123.58,127.5,119.03,123.27,1974
2022-01-25,145.88,147.41,143.45,145.43,9685
2022-01-26,196.5,205.81,188.9,197.36,1536
2022-01-27,136.88,136.95,129.62,133.28,6119
2022-01-28,101.89,102.92,101.4,102.16,5048
2022-01-31,171.26,172.34,163.36,167.85,9803
2022-02-01,153.06,159.54,149.08,154.31,6817
2022-02-02,115.91,119.29,109.6,114.44,2005
2022-02-03,121.99,125.5,118.06,121.78,4635
2022-02-04,146.51,153.49,141.71,147.6,8157
2022-02-07,176.7,181.71,169.66,175.69,5682
2022-02-08,152.02,155.71,143.55,149.63,6988
2022-02-09,148.03,149.46,138.76,144.11,7761
2022-02-10,121.94,124.56,120.82,122.69,6428
2022-02-11,154.08,158.1,150.85,154.47,4049
2022-02-14,170.82,173.37,166.77,170.07,5524
2022-02-15,122.49,125.83,120.28,123.06,2099
2022-02-16,147.47,148.76,147.08,147.92,7194
2022-02-17,104.58,106.13,96.99,101.56,1129
2022-02-18,190.81,192.36,184.37,188.37,4831
2022-02-21,187.97,193.27,181.11,187.19,7474
2022-02-22,189.27,195.22,183.67,189.44,9292
2022-02-23,157.13,158.18,149.81,154.0,1261
2022-02-24,192.32,197.95,187.3,192.62,8574
2022-02-25,155.56,162.3,150.47,156.38,3472
2022-02-28,123.87,133.82,117.48,125.65,9501
2022-03-01,149.29,159.04,146.6,152.82,5562
2022-03-02,192.46,196.78,191.25,194.01,5277
2022-03-03,119.05,127.62,109.64,118.63,2834
2022-03-04,121.82,126.48,119.0,122.74,6236
2022-03-07,129.31,135.35,126.23,130.79,4670
2022-03-08,161.07,164.69,156.09,160.39,5900
2022-03-09,120.97,121.4,114.3,117.85,9550
2022-03-10,170.38,170.83,164.5,167.67,4459
2022-03-11,172.24,179.64,163.8,171.72,2136
2022-03-14,137.3,137.43,128.88,133.16,7291
2022-03-15,157.88,165.18,156.54,160.86,2595
2022-03-16,128.05,130.11,119.24,124.68,7350
2022-03-17,159.93,162.15,151.87,157.01,3330
2022-03-18,124.86,128.61,117.93,123.27,8147
2022-03-21,166.75,172.21,159.17,165.69,5875
2022-03-22,125.23,126.92,117.23,122.08,1110
2022-03-23,190.43,192.63,189.57,191.1,3492
2022-03-24,118.92,125.69,111.64,118.66,2622
2022-03-25,137.47,144.4,136.44,140.42,2094
2022-03-28,185.64,188.17,184.74,186.45,5327
2022-03-29,126.05,127.09,120.86,123.97,8887
2022-03-30,193.83,195.06,189.94,192.5,9509
2022-03-31,103.46,112.91,98.62,105.77,8491
2022-04-01,124.72,134.02,122.5,128.26,4354
2022-04-04,138.94,143.44,131.69,137.56,6184
2022-04-05,106.15,106.49,100.19,103.34,9005
2022-04-06,160.51,166.91,154.22,160.56,2795
2022-04-07,191.8,192.13,181.87,187.0,8288
2022-04-08,163.76,166.07,154.47,160.27,9365
2022-04-11,106.49,108.47,104.92,106.69,8624
2022-04-12,107.78,116.97,106.79,111.88,6991
2022-04-13,122.64,124.16,117.33,120.75,8004
2022-04-14,184.49,189.5,175.94,182.72,5101
2022-04-15,194.38,195.6,190.08,192.84,5511
2022-04-18,130.27,134.88,122.25,128.56,6977
2022-04-19,182.11,186.13,178.72,182.43,7552
2022-04-20,171.37,179.38,169.07,174.22,2452
2022-04-21,136.16,145.43,129.57,137.5,3685
2022-04-22,156.57,158.04,156.15,157.09,1005
2022-04-25,159.08,159.71,150.64,155.18,7912
2022-04-26,100.4,101.51,93.44,97.47,3818
2022-04-27,111.98,113.76,104.2,108.98,3775
2022-04-28,133.84,140.42,130.95,135.69,2058
2022-04-29,132.81,133.85,125.3,129.57,8857
2022-05-02,124.81,125.55,121.86,123.7,2308
2022-05-03,190.73,199.6,184.09,191.84,9485
2022-05-04,122.99,127.26,116.17,121.72,5554
2022-05-05,120.12,127.75,112.89,120.32,5067
2022-05-06,158.58,159.96,152.21,156.09,6483
2022-05-09,141.85,150.22,134.92,142.57,1030
2022-05-10,152.1,157.69,143.31,150.5,5881
2022-05-11,130.9,133.31,124.78,129.05,8017
2022-05-12,194.44,198.42,190.11,194.26,3467
2022-05-13,193.08,197.3,190.15,193.73,6868
2022-05-16,106.27,109.95,100.03,104.99,3548
2022-05-17,179.04,186.67,178.83,182.75,6958
2022-05-18,145.66,154.82,145.22,150.02,2420
2022-05-19,197.53,197.75,191.24,194.5,1672
2022-05-20,141.54,145.28,136.76,141.02,6682
2022-05-23,104.67,111.12,98.27,104.69,9879
2022-05-24,118.74,122.25,116.92,119.59,2614
2022-05-25,119.0,126.66,113.55,120.1,1920
2022-05-26,148.89,153.74,146.75,150.25,2174
2022-05-27,147.7,148.67,145.04,146.85,5908
2022-05-30,194.19,197.17,189.69,193.43,6607
2022-05-31,197.41,201.28,194.32,197.8,4831
2022-06-01,138.88,147.02,137.79,142.41,3709
2022-06-02,109.91,112.29,108.42,110.36,6195
2022-06-03,117.41,125.68,117.37,121.53,9198
2022-06-06,140.33,148.57,138.32,143.44,1676
2022-06-07,192.63,192.7,189.12,190.91,4984
2022-06-08,135.68,140.09,125.71,132.9,3521
2022-06-09,135.37,140.25,130.14,135.19,5847
2022-06-10,142.81,145.6,132.85,139.22,7842
2022-06-13,150.63,153.63,149.93,151.78,3244
2022-06-14,110.12,118.13,109.87,114.0,9946
2022-06-15,187.32,193.02,177.69,185.36,5609
2022-06-16,100.34,105.53,91.47,98.5,2543
2022-06-17,185.42,185.85,184.4,185.12,2990
2022-06-20,126.91,128.47,126.33,127.4,1955
2022-06-21,183.03,192.7,174.29,183.5,3237
2022-06-22,152.75,162.57,149.45,156.01,4071
2022-06-23,161.76,168.59,157.67,163.13,6925
2022-06-24,163.75,166.78,160.04,163.41,2414
2022-06-27,155.32,162.21,148.28,155.25,1595
2022-06-28,100.16,106.86,99.7,103.28,4733
2022-06-29,150.49,155.73,146.59,151.16,3101
2022-06-30,195.59,199.19,191.96,195.57,7931
2022-07-01,152.94,160.99,150.45,155.72,3970
2022-07-04,123.68,131.87,117.68,124.78,5523
2022-07-05,107.45,115.39,99.73,107.56,9879
2022-07-06,194.25,196.38,186.09,191.24,4492
2022-07-07,119.05,120.94,116.73,118.84,7943
2022-07-08,186.87,195.53,179.8,187.67,2403
2022-07-11,198.53,201.15,190.32,195.74,9651
2022-07-12,122.6,125.25,122.54,123.9,7009
2022-07-13,168.8,173.35,160.65,167.0,8558
2022-07-14,158.18,161.15,155.43,158.29,5757
2022-07-15,158.71,164.3,149.68,156.99,3230
2022-07-18,150.37,150.92,149.99,150.45,1375
2022-07-19,181.36,189.93,178.23,184.08,4697
2022-07-20,153.89,158.03,152.07,155.05,2747
2022-07-21,119.91,120.82,112.94,116.88,3551
2022-07-22,104.62,112.56,97.23,104.9,8475
2022-07-25,102.37,108.25,92.79,100.52,6729
2022-07-26,125.84,132.51,119.9,126.2,3145
2022-07-27,174.41,179.77,165.62,172.69,3296
2022-07-28,141.23,143.07,131.43,137.25,6396
2022-07-29,133.97,134.27,130.4,132.34,9945
2022-08-01,148.9,150.18,144.06,147.12,3123
2022-08-02,142.75,152.69,134.05,143.37,2744
2022-08-03,165.28,172.13,155.82,163.97,7913
2022-08-04,158.97,168.27,151.06,159.67,8205
2022-08-05,152.05,158.28,150.9,154.59,6071
2022-08-08,134.48,139.37,132.84,136.11,7977
2022-08-09,158.95,166.51,150.6,158.56,2278
2022-08-10,112.33,118.41,107.02,112.72,4992
2022-08-11,178.11,186.91,175.17,181.04,5679
2022-08-12,165.56,175.35,162.14,168.75,4361
2022-08-15,180.45,185.9,171.68,178.79,5512
2022-08-16,188.6,195.28,183.21,189.25,9675
2022-08-17,193.61,196.87,187.88,192.38,2439
2022-08-18,130.18,138.8,122.14,130.47,3766
2022-08-19,110.05,111.95,102.87,107.41,5545
2022-08-22,172.11,181.84,164.01,172.93,6106
2022-08-23,197.56,205.19,195.68,200.44,3863
2022-08-24,196.57,197.07,196.15,196.61,7338
2022-08-25,102.84,103.16,97.39,100.28,3914
2022-08-26,137.7,146.98,134.13,140.56,3618
2022-08-29,173.33,181.17,166.72,173.94,5845
2022-08-30,111.49,113.49,109.06,111.28,1247
2022-08-31,141.62,149.19,140.85,145.02,8165
2022-09-01,123.17,128.19,122.73,125.46,1129
2022-09-02,192.72,199.11,192.53,195.82,1266
2022-09-05,171.16,179.04,167.93,173.49,2707
2022-09-06,115.95,121.48,107.92,114.7,5712
2022-09-07,173.2,173.44,169.98,171.71,5798
2022-09-08,122.29,128.36,121.65,125.01,8998
2022-09-09,104.59,105.63,101.82,103.72,2339
2022-09-12,115.04,124.76,107.1,115.93,2693
2022-09-13,177.65,182.33,175.09,178.71,5288
2022-09-14,105.24,108.3,102.98,105.64,6645
2022-09-15,104.65,109.5,98.03,103.77,5089
2022-09-16,119.97,129.49,115.64,122.56,7801
2022-09-19,126.36,131.89,124.72,128.31,9848
2022-09-20,108.51,109.85,101.32,105.58,1284
2022-09-21,120.57,122.67,114.11,118.39,8874
2022-09-22,115.96,117.16,107.29,112.22,6486
2022-09-23,125.71,132.08,120.85,126.47,3036
2022-09-26,102.84,106.67,96.25,101.46,4998
2022-09-27,151.78,152.09,147.5,149.8,5584
2022-09-28,151.5,153.79,145.2,149.5,8798
2022-09-29,181.36,184.24,173.09,178.67,4355
2022-09-30,174.96,176.0,167.66,171.83,9119
2022-10-03,181.44,182.67,173.57,178.12,4207
2022-10-04,169.61,175.61,164.36,169.99,1620
2022-10-05,110.72,115.89,101.42,108.66,9186
2022-10-06,146.89,153.64,140.16,146.9,6315
2022-10-07,189.27,195.09,187.2,191.14,9820
2022-10-10,157.24,158.89,155.49,157.19,4418
2022-10-11,100.08,100.75,95.52,98.13,6254
2022-10-12,154.08,157.55,153.55,155.55,3815
2022-10-13,138.19,146.6,134.89,140.75,2584
2022-10-14,126.81,128.56,117.69,123.12,7699
2022-10-17,105.11,108.27,98.33,103.3,2646
2022-10-18,149.89,151.0,147.12,149.06,5056
2022-10-19,176.19,185.96,175.71,180.84,7557
2022-10-20,158.64,162.26,157.45,159.85,4367
2022-10-21,191.13,191.95,186.08,189.01,5460
2022-10-24,175.26,179.05,171.27,175.16,2820
2022-10-25,178.39,182.28,171.88,177.08,9892
2022-10-26,140.87,141.84,132.48,137.16,6041
2022-10-27,153.38,161.5,144.99,153.25,8000
2022-10-28,147.23,155.8,146.32,151.06,8944
2022-10-31,170.32,170.76,167.63,169.19,8949
2022-11-01,129.5,136.25,128.25,132.25,7685
2022-11-02,119.91,128.9,119.22,124.06,8894
2022-11-03,176.21,184.83,174.72,179.78,5362
2022-11-04,143.97,153.59,138.26,145.93,9550
2022-11-07,183.8,190.22,177.13,183.68,6705
2022-11-08,160.92,162.1,160.12,161.11,2723
2022-11-09,174.32,181.33,170.25,175.79,8586
2022-11-10,129.53,130.0,123.19,126.59,3002
2022-11-11,139.62,147.63,137.02,142.32,8947
2022-11-14,101.98,103.53,98.33,100.93,6152
2022-11-15,178.71,183.59,171.41,177.5,9076
2022-11-16,143.2,145.68,141.34,143.51,7460
2022-11-17,123.72,131.13,116.12,123.62,1706
2022-11-18,126.66,131.52,122.6,127.06,7062
2022-11-21,121.67,129.45,115.36,122.41,2629
2022-11-22,118.52,127.44,109.99,118.72,5180
2022-11-23,170.14,174.79,170.08,172.44,1869
2022-11-24,141.95,143.59,140.81,142.2,4551
2022-11-25,117.26,122.84,111.23,117.03,5729
2022-11-28,103.77,104.41,97.81,101.11,9771
2022-11-29,105.89,110.21,98.82,104.51,1213
2022-11-30,116.7,121.79,116.68,119.24,2982
2022-12-01,129.92,136.87,121.73,129.3,4299
2022-12-02,122.51,131.34,113.4,122.37,4525
2022-12-05,192.11,198.2,183.27,190.74,7887
2022-12-06,100.95,105.29,92.46,98.88,6732
2022-12-07,122.98,124.71,115.91,120.31,4826
2022-12-08,125.96,133.69,123.22,128.45,9389
2022-12-09,189.54,190.5,189.34,189.92,6434
2022-12-12,178.73,185.8,172.21,179.0,7080
2022-12-13,175.54,176.59,175.53,176.06,3260
2022-12-14,186.7,193.06,185.38,189.22,8060
2022-12-15,182.57,186.06,181.88,183.97,4940
2022-12-16,101.08,103.28,95.54,99.41,8955
2022-12-19,143.48,147.76,138.94,143.35,9792
2022-12-20,116.75,118.84,112.11,115.47,8406
2022-12-21,137.94,141.47,134.91,138.19,6221
2022-12-22,124.28,129.72,116.48,123.1,2763
2022-12-23,195.54,196.9,186.71,191.81,1019
2022-12-26,177.7,184.94,177.35,181.14,6374
2022-12-27,185.95,186.49,181.38,183.94,7801
2022-12-28,144.9,153.85,138.14,146.0,6235
2022-12-29,193.8,197.67,187.39,192.53,5004
2022-12-30,129.39,138.4,121.75,130.07,2371
2023-01-02,185.58,189.19,178.21,183.7,7831
2023-01-03,192.71,197.72,187.64,192.68,9547
2023-01-04,189.26,195.84,184.05,189.94,5253
2023-01-05,194.89,199.19,191.58,195.38,8710
2023-01-06,151.32,158.38,148.46,153.42,5597
2023-01-09,123.79,125.43,120.5,122.97,2169
2023-01-10,145.3,155.01,143.39,149.2,1082
2023-01-11,181.19,184.7,173.1,178.9,1680
2023-01-12,193.52,194.07,191.59,192.83,2766
2023-01-13,106.5,110.81,102.68,106.75,6369
2023-01-16,114.28,119.86,111.32,115.59,7753
2023-01-17,112.68,122.41,106.54,114.47,4063
2023-01-18,125.18,131.25,122.64,126.94,8314
2023-01-19,101.26,110.49,95.74,103.11,5744
2023-01-20,199.31,200.66,189.34,195.0,8481
2023-01-23,138.92,146.99,131.86,139.43,7154
2023-01-24,191.73,195.33,189.98,192.66,8558
2023-01-25,123.97,128.86,117.01,122.94,2210
2023-01-26,161.38,165.48,161.15,163.31,9264
2023-01-27,187.05,194.72,186.03,190.38,6413
2023-01-30,174.58,182.94,167.6,175.27,9899
2023-01-31,142.04,146.41,135.34,140.88,7897
2023-02-01,159.27,168.15,152.26,160.2,1779
2023-02-02,195.77,203.1,187.05,195.07,3023
2023-02-03,140.9,147.04,133.73,140.38,4278
2023-02-06,181.92,187.89,180.87,184.38,7831
2023-02-07,181.89,189.85,175.74,182.8,2603
2023-02-08,147.05,151.8,137.57,144.69,1528
2023-02-09,156.24,158.29,150.52,154.41,9952
2023-02-10,127.81,129.5,124.72,127.11,1730
2023-02-13,149.4,156.78,146.64,151.71,6340
2023-02-14,184.82,193.81,178.64,186.22,1113
2023-02-15,171.74,172.32,165.47,168.89,8755
2023-02-16,146.42,150.62,145.51,148.06,2114
2023-02-17,199.6,208.91,192.31,200.61,9980
2023-02-20,187.71,191.59,183.12,187.36,8643
2023-02-21,172.49,178.69,171.34,175.01,9860
2023-02-22,131.27,137.14,130.15,133.64,1355
2023-02-23,172.72,179.87,164.77,172.32,3397
2023-02-24,175.95,178.2,173.29,175.75,3646
2023-02-27,159.17,162.54,157.23,159.88,2524
2023-02-28,159.71,168.12,159.59,163.86,2923
2023-03-01,137.5,146.65,136.74,141.69,8055
2023-03-02,163.81,170.6,161.48,166.04,8424
2023-03-03,100.68,102.19,100.1,101.14,7293
2023-03-06,127.28,134.32,122.38,128.35,1821
2023-03-07,115.45,124.81,113.03,118.92,7084
2023-03-08,149.35,149.95,139.84,144.89,9779
2023-03-09,108.24,116.95,98.43,107.69,9412
2023-03-10,159.87,163.62,155.09,159.36,4700
2023-03-13,127.72,132.1,124.69,128.39,8932
2023-03-14,170.18,179.52,164.14,171.83,3571
2023-03-15,134.32,137.08,129.51,133.3,5704
2023-03-16,125.06,129.64,120.26,124.95,4715
2023-03-17,165.25,166.87,155.56,161.22,7827
2023-03-20,106.97,113.49,100.12,106.81,9615
2023-03-21,167.74,173.26,161.05,167.16,8283
2023-03-22,113.54,120.41,112.53,116.47,2088
